code_du_departement,nom_departement,code_du_canton,libelle_du_canton,annee,inscrits,abstentions,pourcentage_abstention_inscrit,votants,pourcentage_votant_inscrit,blancs_et_nuls,pourcentage_blanc_nuls_inscrit,pourcentage_blanc_nuls_votant,exprimes,pourcentage_exprimes_inscrits,pourcentage_exprimes_votants,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes,sexe_2,nom_2,prenom_2,voix_2,pourcentage_voix_inscrits_2,pourcentage_voix_exprimes_2
52,HAUTE MARNE,19,VAL-DE-MEUSE,2002,2313,373,16.13,1940,83.87,149,6.44,7.68,1791,77.43,92.32,M,CHIRAC,JACQUES,1339,57.89,74.76,M,LE PEN,JEAN-MARIE,452,19.54,25.24
52,HAUTE MARNE,20,NEUILLY-L'EVEQUE,2002,3615,640,17.7,2975,82.3,226,6.25,7.6,2749,76.04,92.4,M,CHIRAC,JACQUES,2097,58.01,76.28,M,LE PEN,JEAN-MARIE,652,18.04,23.72
52,HAUTE MARNE,21,NOGENT,2002,6996,1365,19.51,5631,80.49,381,5.45,6.77,5250,75.04,93.23,M,CHIRAC,JACQUES,4047,57.85,77.09,M,LE PEN,JEAN-MARIE,1203,17.2,22.91
52,HAUTE MARNE,22,POISSONS,2002,1670,314,18.8,1356,81.2,107,6.41,7.89,1249,74.79,92.11,M,CHIRAC,JACQUES,892,53.41,71.42,M,LE PEN,JEAN-MARIE,357,21.38,28.58
52,HAUTE MARNE,23,PRAUTHOY,2002,2905,534,18.38,2371,81.62,155,5.34,6.54,2216,76.28,93.46,M,CHIRAC,JACQUES,1767,60.83,79.74,M,LE PEN,JEAN-MARIE,449,15.46,20.26
52,HAUTE MARNE,24,SAINT-BLIN,2002,2222,443,19.94,1779,80.06,120,5.4,6.75,1659,74.66,93.25,M,CHIRAC,JACQUES,1197,53.87,72.15,M,LE PEN,JEAN-MARIE,462,20.79,27.85
52,HAUTE MARNE,25,SAINT-DIZIER-CENTRE,2002,8631,2298,26.62,6333,73.38,273,3.16,4.31,6060,70.21,95.69,M,CHIRAC,JACQUES,4553,52.75,75.13,M,LE PEN,JEAN-MARIE,1507,17.46,24.87
52,HAUTE MARNE,26,TERRE-NATALE,2002,2421,437,18.05,1984,81.95,176,7.27,8.87,1808,74.68,91.13,M,CHIRAC,JACQUES,1342,55.43,74.23,M,LE PEN,JEAN-MARIE,466,19.25,25.77
52,HAUTE MARNE,27,VIGNORY,2002,4485,825,18.39,3660,81.61,257,5.73,07.02,3403,75.88,92.98,M,CHIRAC,JACQUES,2676,59.67,78.64,M,LE PEN,JEAN-MARIE,727,16.21,21.36
52,HAUTE MARNE,28,WASSY,2002,6090,1334,21.9,4756,78.1,357,5.86,7.51,4399,72.23,92.49,M,CHIRAC,JACQUES,3088,50.71,70.2,M,LE PEN,JEAN-MARIE,1311,21.53,29.8
52,HAUTE MARNE,29,CHAUMONT-SUD,2002,13041,3126,23.97,9915,76.03,616,4.72,6.21,9299,71.31,93.79,M,CHIRAC,JACQUES,7711,59.13,82.92,M,LE PEN,JEAN-MARIE,1588,12.18,17.08
52,HAUTE MARNE,30,SAINT-DIZIER-NORD-EST,2002,4998,1168,23.37,3830,76.63,241,4.82,6.29,3589,71.81,93.71,M,CHIRAC,JACQUES,2746,54.94,76.51,M,LE PEN,JEAN-MARIE,843,16.87,23.49
52,HAUTE MARNE,31,SAINT-DIZIER-OUEST,2002,7877,1751,22.23,6126,77.77,395,05.01,6.45,5731,72.76,93.55,M,CHIRAC,JACQUES,4138,52.53,72.2,M,LE PEN,JEAN-MARIE,1593,20.22,27.8
52,HAUTE MARNE,32,SAINT-DIZIER-SUD-EST,2002,5232,1507,28.8,3725,71.2,232,4.43,6.23,3493,66.76,93.77,M,CHIRAC,JACQUES,2444,46.71,69.97,M,LE PEN,JEAN-MARIE,1049,20.05,30.03
53,MAYENNE,1,AMBRIERES-LES-VALLEES,2002,4170,706,16.93,3464,83.07,208,4.99,6,3256,78.08,94,M,CHIRAC,JACQUES,2850,68.35,87.53,M,LE PEN,JEAN-MARIE,406,9.74,12.47
53,MAYENNE,2,ARGENTRE,2002,11495,1715,14.92,9780,85.08,457,3.98,4.67,9323,81.1,95.33,M,CHIRAC,JACQUES,8375,72.86,89.83,M,LE PEN,JEAN-MARIE,948,8.25,10.17
53,MAYENNE,3,BAIS,2002,4081,754,18.48,3327,81.52,165,04.04,4.96,3162,77.48,95.04,M,CHIRAC,JACQUES,2780,68.12,87.92,M,LE PEN,JEAN-MARIE,382,9.36,12.08
53,MAYENNE,4,BIERNE,2002,3900,652,16.72,3248,83.28,123,3.15,3.79,3125,80.13,96.21,M,CHIRAC,JACQUES,2669,68.44,85.41,M,LE PEN,JEAN-MARIE,456,11.69,14.59
53,MAYENNE,5,CHAILLAND,2002,6811,1085,15.93,5726,84.07,321,4.71,5.61,5405,79.36,94.39,M,CHIRAC,JACQUES,4694,68.92,86.85,M,LE PEN,JEAN-MARIE,711,10.44,13.15
53,MAYENNE,6,CHATEAU-GONTIER-OUEST,2002,8452,1572,18.6,6880,81.4,238,2.82,3.46,6642,78.58,96.54,M,CHIRAC,JACQUES,6074,71.86,91.45,M,LE PEN,JEAN-MARIE,568,6.72,8.55
53,MAYENNE,7,COSSE-LE-VIVIEN,2002,6487,1041,16.05,5446,83.95,187,2.88,3.43,5259,81.07,96.57,M,CHIRAC,JACQUES,4695,72.38,89.28,M,LE PEN,JEAN-MARIE,564,8.69,10.72
53,MAYENNE,8,COUPTRAIN,2002,3340,581,17.4,2759,82.6,102,03.05,3.7,2657,79.55,96.3,M,CHIRAC,JACQUES,2198,65.81,82.72,M,LE PEN,JEAN-MARIE,459,13.74,17.28
53,MAYENNE,9,CRAON,2002,7611,1358,17.84,6253,82.16,263,3.46,4.21,5990,78.7,95.79,M,CHIRAC,JACQUES,5407,71.04,90.27,M,LE PEN,JEAN-MARIE,583,7.66,9.73
53,MAYENNE,10,ERNEE,2002,8285,1440,17.38,6845,82.62,372,4.49,5.43,6473,78.13,94.57,M,CHIRAC,JACQUES,5715,68.98,88.29,M,LE PEN,JEAN-MARIE,758,9.15,11.71
53,MAYENNE,11,EVRON,2002,9599,1905,19.85,7694,80.15,430,4.48,5.59,7264,75.67,94.41,M,CHIRAC,JACQUES,6282,65.44,86.48,M,LE PEN,JEAN-MARIE,982,10.23,13.52
53,MAYENNE,12,GORRON,2002,5698,930,16.32,4768,83.68,234,4.11,4.91,4534,79.57,95.09,M,CHIRAC,JACQUES,3930,68.97,86.68,M,LE PEN,JEAN-MARIE,604,10.6,13.32
53,MAYENNE,13,GREZ-EN-BOUERE,2002,4686,918,19.59,3768,80.41,170,3.63,4.51,3598,76.78,95.49,M,CHIRAC,JACQUES,3031,64.68,84.24,M,LE PEN,JEAN-MARIE,567,12.1,15.76
53,MAYENNE,14,LE HORPS,2002,2882,522,18.11,2360,81.89,87,03.02,3.69,2273,78.87,96.31,M,CHIRAC,JACQUES,1970,68.36,86.67,M,LE PEN,JEAN-MARIE,303,10.51,13.33
53,MAYENNE,15,LANDIVY,2002,5800,994,17.14,4806,82.86,236,04.07,4.91,4570,78.79,95.09,M,CHIRAC,JACQUES,4086,70.45,89.41,M,LE PEN,JEAN-MARIE,484,8.34,10.59
53,MAYENNE,16,LASSAY-LES-CHATEAUX,2002,2706,504,18.63,2202,81.37,93,3.44,4.22,2109,77.94,95.78,M,CHIRAC,JACQUES,1817,67.15,86.15,M,LE PEN,JEAN-MARIE,292,10.79,13.85
53,MAYENNE,17,LAVAL-NORD-EST,2002,10075,1590,15.78,8485,84.22,413,4.1,4.87,8072,80.12,95.13,M,CHIRAC,JACQUES,7312,72.58,90.58,M,LE PEN,JEAN-MARIE,760,7.54,9.42
53,MAYENNE,18,LAVAL-NORD-OUEST,2002,7832,1359,17.35,6473,82.65,357,4.56,5.52,6116,78.09,94.48,M,CHIRAC,JACQUES,5547,70.82,90.7,M,LE PEN,JEAN-MARIE,569,7.27,9.3
53,MAYENNE,19,LOIRON,2002,10934,1682,15.38,9252,84.62,497,4.55,5.37,8755,80.07,94.63,M,CHIRAC,JACQUES,7741,70.8,88.42,M,LE PEN,JEAN-MARIE,1014,9.27,11.58
53,MAYENNE,20,MAYENNE-EST,2002,10709,1748,16.32,8961,83.68,453,4.23,05.06,8508,79.45,94.94,M,CHIRAC,JACQUES,7524,70.26,88.43,M,LE PEN,JEAN-MARIE,984,9.19,11.57
53,MAYENNE,21,MAYENNE-OUEST,2002,9771,1732,17.73,8039,82.27,467,4.78,5.81,7572,77.49,94.19,M,CHIRAC,JACQUES,6747,69.05,89.1,M,LE PEN,JEAN-MARIE,825,8.44,10.9
53,MAYENNE,22,MESLAY-DU-MAINE,2002,5625,992,17.64,4633,82.36,185,3.29,3.99,4448,79.08,96.01,M,CHIRAC,JACQUES,3872,68.84,87.05,M,LE PEN,JEAN-MARIE,576,10.24,12.95
53,MAYENNE,23,MONTSURS,2002,3835,603,15.72,3232,84.28,191,4.98,5.91,3041,79.3,94.09,M,CHIRAC,JACQUES,2539,66.21,83.49,M,LE PEN,JEAN-MARIE,502,13.09,16.51
53,MAYENNE,24,PRE-EN-PAIL,2002,4310,849,19.7,3461,80.3,185,4.29,5.35,3276,76.01,94.65,M,CHIRAC,JACQUES,2794,64.83,85.29,M,LE PEN,JEAN-MARIE,482,11.18,14.71
53,MAYENNE,25,SAINT-AIGNAN-SUR-ROE,2002,6216,1176,18.92,5040,81.08,244,3.93,4.84,4796,77.16,95.16,M,CHIRAC,JACQUES,4324,69.56,90.16,M,LE PEN,JEAN-MARIE,472,7.59,9.84
53,MAYENNE,26,SAINTE-SUZANNE,2002,3324,615,18.5,2709,81.5,116,3.49,4.28,2593,78.01,95.72,M,CHIRAC,JACQUES,2133,64.17,82.26,M,LE PEN,JEAN-MARIE,460,13.84,17.74
53,MAYENNE,27,VILLAINES-LA-JUHEL,2002,5193,1024,19.72,4169,80.28,239,4.6,5.73,3930,75.68,94.27,M,CHIRAC,JACQUES,3397,65.41,86.44,M,LE PEN,JEAN-MARIE,533,10.26,13.56
53,MAYENNE,28,LAVAL-EST,2002,7493,1396,18.63,6097,81.37,236,3.15,3.87,5861,78.22,96.13,M,CHIRAC,JACQUES,5318,70.97,90.74,M,LE PEN,JEAN-MARIE,543,7.25,9.26
53,MAYENNE,29,LAVAL-SUD-OUEST,2002,8536,1544,18.09,6992,81.91,394,4.62,5.64,6598,77.3,94.36,M,CHIRAC,JACQUES,5999,70.28,90.92,M,LE PEN,JEAN-MARIE,599,07.02,09.08
53,MAYENNE,30,LAVAL-SAINT-NICOLAS,2002,4759,1104,23.2,3655,76.8,193,04.06,5.28,3462,72.75,94.72,M,CHIRAC,JACQUES,3061,64.32,88.42,M,LE PEN,JEAN-MARIE,401,8.43,11.58
53,MAYENNE,31,CHATEAU-GONTIER-EST,2002,7725,1444,18.69,6281,81.31,277,3.59,4.41,6004,77.72,95.59,M,CHIRAC,JACQUES,5443,70.46,90.66,M,LE PEN,JEAN-MARIE,561,7.26,9.34
53,MAYENNE,32,SAINT-BERTHEVIN,2002,11712,1765,15.07,9947,84.93,446,3.81,4.48,9501,81.12,95.52,M,CHIRAC,JACQUES,8658,73.92,91.13,M,LE PEN,JEAN-MARIE,843,7.2,8.87
54,MEURTHE ET MOSELLE,1,ARRACOURT,2002,1111,158,14.22,953,85.78,40,3.6,4.2,913,82.18,95.8,M,CHIRAC,JACQUES,725,65.26,79.41,M,LE PEN,JEAN-MARIE,188,16.92,20.59
54,MEURTHE ET MOSELLE,2,AUDUN-LE-ROMAN,2002,14403,3447,23.93,10956,76.07,829,5.76,7.57,10127,70.31,92.43,M,CHIRAC,JACQUES,8208,56.99,81.05,M,LE PEN,JEAN-MARIE,1919,13.32,18.95
54,MEURTHE ET MOSELLE,3,BACCARAT,2002,7906,1607,20.33,6299,79.67,385,4.87,6.11,5914,74.8,93.89,M,CHIRAC,JACQUES,4402,55.68,74.43,M,LE PEN,JEAN-MARIE,1512,19.12,25.57
54,MEURTHE ET MOSELLE,4,BADONVILLER,2002,2461,524,21.29,1937,78.71,113,4.59,5.83,1824,74.12,94.17,M,CHIRAC,JACQUES,1397,56.77,76.59,M,LE PEN,JEAN-MARIE,427,17.35,23.41
54,MEURTHE ET MOSELLE,5,BAYON,2002,9518,1847,19.41,7671,80.59,549,5.77,7.16,7122,74.83,92.84,M,CHIRAC,JACQUES,5701,59.9,80.05,M,LE PEN,JEAN-MARIE,1421,14.93,19.95
54,MEURTHE ET MOSELLE,6,BLAMONT,2002,4355,722,16.58,3633,83.42,220,05.05,06.06,3413,78.37,93.94,M,CHIRAC,JACQUES,2614,60.02,76.59,M,LE PEN,JEAN-MARIE,799,18.35,23.41
54,MEURTHE ET MOSELLE,7,BRIEY,2002,11181,2375,21.24,8806,78.76,617,5.52,07.01,8189,73.24,92.99,M,CHIRAC,JACQUES,6738,60.26,82.28,M,LE PEN,JEAN-MARIE,1451,12.98,17.72
54,MEURTHE ET MOSELLE,8,CHAMBLEY-BUSSIERES,2002,2467,427,17.31,2040,82.69,141,5.72,6.91,1899,76.98,93.09,M,CHIRAC,JACQUES,1410,57.15,74.25,M,LE PEN,JEAN-MARIE,489,19.82,25.75
54,MEURTHE ET MOSELLE,9,CIREY-SUR-VEZOUZE,2002,2684,682,25.41,2002,74.59,122,4.55,06.09,1880,70.04,93.91,M,CHIRAC,JACQUES,1389,51.75,73.88,M,LE PEN,JEAN-MARIE,491,18.29,26.12
54,MEURTHE ET MOSELLE,10,COLOMBEY-LES-BELLES,2002,5530,989,17.88,4541,82.12,271,4.9,5.97,4270,77.22,94.03,M,CHIRAC,JACQUES,3293,59.55,77.12,M,LE PEN,JEAN-MARIE,977,17.67,22.88
54,MEURTHE ET MOSELLE,11,CONFLANS-EN-JARNISY,2002,14205,2989,21.04,11216,78.96,767,5.4,6.84,10449,73.56,93.16,M,CHIRAC,JACQUES,8579,60.39,82.1,M,LE PEN,JEAN-MARIE,1870,13.16,17.9
54,MEURTHE ET MOSELLE,12,DOMEVRE-EN-HAYE,2002,9601,1630,16.98,7971,83.02,396,4.12,4.97,7575,78.9,95.03,M,CHIRAC,JACQUES,5933,61.8,78.32,M,LE PEN,JEAN-MARIE,1642,17.1,21.68
54,MEURTHE ET MOSELLE,13,GERBEVILLER,2002,4562,687,15.06,3875,84.94,302,6.62,7.79,3573,78.32,92.21,M,CHIRAC,JACQUES,2710,59.4,75.85,M,LE PEN,JEAN-MARIE,863,18.92,24.15
54,MEURTHE ET MOSELLE,14,HAROUE,2002,6240,901,14.44,5339,85.56,347,5.56,6.5,4992,80,93.5,M,CHIRAC,JACQUES,3920,62.82,78.53,M,LE PEN,JEAN-MARIE,1072,17.18,21.47
54,MEURTHE ET MOSELLE,15,LONGUYON,2002,10520,2521,23.96,7999,76.04,479,4.55,5.99,7520,71.48,94.01,M,CHIRAC,JACQUES,5964,56.69,79.31,M,LE PEN,JEAN-MARIE,1556,14.79,20.69
54,MEURTHE ET MOSELLE,16,LONGWY,2002,8005,2086,26.06,5919,73.94,273,3.41,4.61,5646,70.53,95.39,M,CHIRAC,JACQUES,4803,60,85.07,M,LE PEN,JEAN-MARIE,843,10.53,14.93
54,MEURTHE ET MOSELLE,17,LUNEVILLE-NORD,2002,9208,1986,21.57,7222,78.43,470,5.1,6.51,6752,73.33,93.49,M,CHIRAC,JACQUES,5320,57.78,78.79,M,LE PEN,JEAN-MARIE,1432,15.55,21.21
54,MEURTHE ET MOSELLE,18,LUNEVILLE-SUD,2002,15315,3483,22.74,11832,77.26,717,4.68,06.06,11115,72.58,93.94,M,CHIRAC,JACQUES,8501,55.51,76.48,M,LE PEN,JEAN-MARIE,2614,17.07,23.52
54,MEURTHE ET MOSELLE,19,NANCY-EST,2002,9829,2370,24.11,7459,75.89,276,2.81,3.7,7183,73.08,96.3,M,CHIRAC,JACQUES,6236,63.44,86.82,M,LE PEN,JEAN-MARIE,947,9.63,13.18
54,MEURTHE ET MOSELLE,20,NANCY-NORD,2002,11182,2545,22.76,8637,77.24,298,2.66,3.45,8339,74.58,96.55,M,CHIRAC,JACQUES,7432,66.46,89.12,M,LE PEN,JEAN-MARIE,907,8.11,10.88
54,MEURTHE ET MOSELLE,21,NANCY-OUEST,2002,16683,3188,19.11,13495,80.89,420,2.52,3.11,13075,78.37,96.89,M,CHIRAC,JACQUES,11766,70.53,89.99,M,LE PEN,JEAN-MARIE,1309,7.85,10.01
54,MEURTHE ET MOSELLE,22,NANCY-SUD,2002,11800,2703,22.91,9097,77.09,308,2.61,3.39,8789,74.48,96.61,M,CHIRAC,JACQUES,7678,65.07,87.36,M,LE PEN,JEAN-MARIE,1111,9.42,12.64
54,MEURTHE ET MOSELLE,23,NOMENY,2002,6966,1172,16.82,5794,83.18,337,4.84,5.82,5457,78.34,94.18,M,CHIRAC,JACQUES,4220,60.58,77.33,M,LE PEN,JEAN-MARIE,1237,17.76,22.67
54,MEURTHE ET MOSELLE,24,PONT-A-MOUSSON,2002,13026,3075,23.61,9951,76.39,520,3.99,5.23,9431,72.4,94.77,M,CHIRAC,JACQUES,7231,55.51,76.67,M,LE PEN,JEAN-MARIE,2200,16.89,23.33
54,MEURTHE ET MOSELLE,25,SAINT-NICOLAS-DE-PORT,2002,18686,3772,20.19,14914,79.81,896,4.8,06.01,14018,75.02,93.99,M,CHIRAC,JACQUES,11203,59.95,79.92,M,LE PEN,JEAN-MARIE,2815,15.06,20.08
54,MEURTHE ET MOSELLE,26,THIAUCOURT-REGNIEVILLE,2002,3153,527,16.71,2626,83.29,159,05.04,06.05,2467,78.24,93.95,M,CHIRAC,JACQUES,1849,58.64,74.95,M,LE PEN,JEAN-MARIE,618,19.6,25.05
54,MEURTHE ET MOSELLE,27,TOUL-NORD,2002,17594,3233,18.38,14361,81.62,779,4.43,5.42,13582,77.2,94.58,M,CHIRAC,JACQUES,10503,59.7,77.33,M,LE PEN,JEAN-MARIE,3079,17.5,22.67
54,MEURTHE ET MOSELLE,28,TOUL-SUD,2002,9455,1727,18.27,7728,81.73,404,4.27,5.23,7324,77.46,94.77,M,CHIRAC,JACQUES,5691,60.19,77.7,M,LE PEN,JEAN-MARIE,1633,17.27,22.3
54,MEURTHE ET MOSELLE,29,VEZELISE,2002,6836,1006,14.72,5830,85.28,377,5.51,6.47,5453,79.77,93.53,M,CHIRAC,JACQUES,4334,63.4,79.48,M,LE PEN,JEAN-MARIE,1119,16.37,20.52
54,MEURTHE ET MOSELLE,30,HERSERANGE,2002,11863,2936,24.75,8927,75.25,437,3.68,4.9,8490,71.57,95.1,M,CHIRAC,JACQUES,7294,61.49,85.91,M,LE PEN,JEAN-MARIE,1196,10.08,14.09
54,MEURTHE ET MOSELLE,31,HOMECOURT,2002,12230,2703,22.1,9527,77.9,649,5.31,6.81,8878,72.59,93.19,M,CHIRAC,JACQUES,7312,59.79,82.36,M,LE PEN,JEAN-MARIE,1566,12.8,17.64
54,MEURTHE ET MOSELLE,32,MONT-SAINT-MARTIN,2002,13020,2924,22.46,10096,77.54,522,04.01,5.17,9574,73.53,94.83,M,CHIRAC,JACQUES,8096,62.18,84.56,M,LE PEN,JEAN-MARIE,1478,11.35,15.44
54,MEURTHE ET MOSELLE,33,NEUVES-MAISONS,2002,13252,2789,21.05,10463,78.95,597,4.5,5.71,9866,74.45,94.29,M,CHIRAC,JACQUES,7933,59.86,80.41,M,LE PEN,JEAN-MARIE,1933,14.59,19.59
54,MEURTHE ET MOSELLE,34,POMPEY,2002,19802,4545,22.95,15257,77.05,856,4.32,5.61,14401,72.72,94.39,M,CHIRAC,JACQUES,11429,57.72,79.36,M,LE PEN,JEAN-MARIE,2972,15.01,20.64
54,MEURTHE ET MOSELLE,35,SAINT-MAX,2002,12027,2445,20.33,9582,79.67,418,3.48,4.36,9164,76.2,95.64,M,CHIRAC,JACQUES,7805,64.9,85.17,M,LE PEN,JEAN-MARIE,1359,11.3,14.83
54,MEURTHE ET MOSELLE,36,VANDOEUVRE-LES-NANCY-EST,2002,7319,1786,24.4,5533,75.6,254,3.47,4.59,5279,72.13,95.41,M,CHIRAC,JACQUES,4378,59.82,82.93,M,LE PEN,JEAN-MARIE,901,12.31,17.07
54,MEURTHE ET MOSELLE,37,VILLERUPT,2002,11815,2867,24.27,8948,75.73,519,4.39,5.8,8429,71.34,94.2,M,CHIRAC,JACQUES,7195,60.9,85.36,M,LE PEN,JEAN-MARIE,1234,10.44,14.64
54,MEURTHE ET MOSELLE,38,JARVILLE-LA-MALGRANGE,2002,17378,3506,20.17,13872,79.83,661,3.8,4.76,13211,76.02,95.24,M,CHIRAC,JACQUES,11271,64.86,85.32,M,LE PEN,JEAN-MARIE,1940,11.16,14.68
54,MEURTHE ET MOSELLE,39,LAXOU,2002,19889,4157,20.9,15732,79.1,671,3.37,4.27,15061,75.73,95.73,M,CHIRAC,JACQUES,13168,66.21,87.43,M,LE PEN,JEAN-MARIE,1893,9.52,12.57
54,MEURTHE ET MOSELLE,40,TOMBLAINE,2002,15920,2999,18.84,12921,81.16,754,4.74,5.84,12167,76.43,94.16,M,CHIRAC,JACQUES,9851,61.88,80.96,M,LE PEN,JEAN-MARIE,2316,14.55,19.04
54,MEURTHE ET MOSELLE,41,DIEULOUARD,2002,14099,3140,22.27,10959,77.73,730,5.18,6.66,10229,72.55,93.34,M,CHIRAC,JACQUES,7819,55.46,76.44,M,LE PEN,JEAN-MARIE,2410,17.09,23.56
54,MEURTHE ET MOSELLE,42,MALZEVILLE,2002,15490,2870,18.53,12620,81.47,685,4.42,5.43,11935,77.05,94.57,M,CHIRAC,JACQUES,9831,63.47,82.37,M,LE PEN,JEAN-MARIE,2104,13.58,17.63
54,MEURTHE ET MOSELLE,43,SEICHAMPS,2002,12650,2091,16.53,10559,83.47,472,3.73,4.47,10087,79.74,95.53,M,CHIRAC,JACQUES,8511,67.28,84.38,M,LE PEN,JEAN-MARIE,1576,12.46,15.62
54,MEURTHE ET MOSELLE,44,VANDOEUVRE LES NANCY OUEST,2002,8188,1594,19.47,6594,80.53,264,3.22,4,6330,77.31,96,M,CHIRAC,JACQUES,5505,67.23,86.97,M,LE PEN,JEAN-MARIE,825,10.08,13.03
55,MEUSE,1,ANCERVILLE,2002,7587,1449,19.1,6138,80.9,503,6.63,8.19,5635,74.27,91.81,M,CHIRAC,JACQUES,4020,52.99,71.34,M,LE PEN,JEAN-MARIE,1615,21.29,28.66
55,MEUSE,2,BAR-LE-DUC-NORD,2002,8348,1832,21.95,6516,78.05,420,05.03,6.45,6096,73.02,93.55,M,CHIRAC,JACQUES,4999,59.88,82,M,LE PEN,JEAN-MARIE,1097,13.14,18
55,MEUSE,3,CHARNY-SUR-MEUSE,2002,6294,1205,19.15,5089,80.85,323,5.13,6.35,4766,75.72,93.65,M,CHIRAC,JACQUES,3732,59.29,78.3,M,LE PEN,JEAN-MARIE,1034,16.43,21.7
55,MEUSE,4,CLERMONT-EN-ARGONNE,2002,3246,534,16.45,2712,83.55,151,4.65,5.57,2561,78.9,94.43,M,CHIRAC,JACQUES,1995,61.46,77.9,M,LE PEN,JEAN-MARIE,566,17.44,22.1
55,MEUSE,5,COMMERCY,2002,9122,1923,21.08,7199,78.92,468,5.13,6.5,6731,73.79,93.5,M,CHIRAC,JACQUES,5353,58.68,79.53,M,LE PEN,JEAN-MARIE,1378,15.11,20.47
55,MEUSE,6,DAMVILLERS,2002,2040,338,16.57,1702,83.43,87,4.26,5.11,1615,79.17,94.89,M,CHIRAC,JACQUES,1268,62.16,78.51,M,LE PEN,JEAN-MARIE,347,17.01,21.49
55,MEUSE,7,DUN-SUR-MEUSE,2002,2502,416,16.63,2086,83.37,145,5.8,6.95,1941,77.58,93.05,M,CHIRAC,JACQUES,1451,57.99,74.76,M,LE PEN,JEAN-MARIE,490,19.58,25.24
55,MEUSE,8,ETAIN,2002,5126,856,16.7,4270,83.3,223,4.35,5.22,4047,78.95,94.78,M,CHIRAC,JACQUES,3183,62.1,78.65,M,LE PEN,JEAN-MARIE,864,16.86,21.35
55,MEUSE,9,FRESNES-EN-WOEVRE,2002,3656,635,17.37,3021,82.63,175,4.79,5.79,2846,77.84,94.21,M,CHIRAC,JACQUES,2248,61.49,78.99,M,LE PEN,JEAN-MARIE,598,16.36,21.01
55,MEUSE,10,GONDRECOURT-LE-CHATEAU,2002,3723,679,18.24,3044,81.76,205,5.51,6.73,2839,76.26,93.27,M,CHIRAC,JACQUES,2100,56.41,73.97,M,LE PEN,JEAN-MARIE,739,19.85,26.03
55,MEUSE,11,LIGNY-EN-BARROIS,2002,8324,1647,19.79,6677,80.21,438,5.26,6.56,6239,74.95,93.44,M,CHIRAC,JACQUES,4937,59.31,79.13,M,LE PEN,JEAN-MARIE,1302,15.64,20.87
55,MEUSE,12,MONTFAUCON,2002,1784,277,15.53,1507,84.47,73,04.09,4.84,1434,80.38,95.16,M,CHIRAC,JACQUES,1089,61.04,75.94,M,LE PEN,JEAN-MARIE,345,19.34,24.06
55,MEUSE,13,MONTIERS-SUR-SAULX,2002,2240,424,18.93,1816,81.07,149,6.65,8.2,1667,74.42,91.8,M,CHIRAC,JACQUES,1255,56.03,75.28,M,LE PEN,JEAN-MARIE,412,18.39,24.72
55,MEUSE,14,MONTMEDY,2002,4401,946,21.5,3455,78.5,188,4.27,5.44,3267,74.23,94.56,M,CHIRAC,JACQUES,2597,59.01,79.49,M,LE PEN,JEAN-MARIE,670,15.22,20.51
55,MEUSE,15,PIERREFITTE-SUR-AIRE,2002,2822,465,16.48,2357,83.52,166,5.88,07.04,2191,77.64,92.96,M,CHIRAC,JACQUES,1649,58.43,75.26,M,LE PEN,JEAN-MARIE,542,19.21,24.74
55,MEUSE,16,REVIGNY-SUR-ORNAIN,2002,5817,1049,18.03,4768,81.97,309,5.31,6.48,4459,76.65,93.52,M,CHIRAC,JACQUES,3398,58.41,76.21,M,LE PEN,JEAN-MARIE,1061,18.24,23.79
55,MEUSE,17,SAINT-MIHIEL,2002,5681,1039,18.29,4642,81.71,250,4.4,5.39,4392,77.31,94.61,M,CHIRAC,JACQUES,3355,59.06,76.39,M,LE PEN,JEAN-MARIE,1037,18.25,23.61
55,MEUSE,18,SOUILLY,2002,2765,496,17.94,2269,82.06,160,5.79,07.05,2109,76.27,92.95,M,CHIRAC,JACQUES,1626,58.81,77.1,M,LE PEN,JEAN-MARIE,483,17.47,22.9
55,MEUSE,19,SPINCOURT,2002,5809,1170,20.14,4639,79.86,321,5.53,6.92,4318,74.33,93.08,M,CHIRAC,JACQUES,3478,59.87,80.55,M,LE PEN,JEAN-MARIE,840,14.46,19.45
55,MEUSE,20,STENAY,2002,4466,912,20.42,3554,79.58,249,5.58,07.01,3305,74,92.99,M,CHIRAC,JACQUES,2459,55.06,74.4,M,LE PEN,JEAN-MARIE,846,18.94,25.6
55,MEUSE,21,SEUIL-D'ARGONNE,2002,1643,208,12.66,1435,87.34,102,6.21,7.11,1333,81.13,92.89,M,CHIRAC,JACQUES,1048,63.79,78.62,M,LE PEN,JEAN-MARIE,285,17.35,21.38
55,MEUSE,22,VARENNES-EN-ARGONNE,2002,1179,230,19.51,949,80.49,56,4.75,5.9,893,75.74,94.1,M,CHIRAC,JACQUES,738,62.6,82.64,M,LE PEN,JEAN-MARIE,155,13.15,17.36
55,MEUSE,23,VAUBECOURT,2002,2315,418,18.06,1897,81.94,115,4.97,06.06,1782,76.98,93.94,M,CHIRAC,JACQUES,1374,59.35,77.1,M,LE PEN,JEAN-MARIE,408,17.62,22.9
55,MEUSE,24,VAUCOULEURS,2002,3811,678,17.79,3133,82.21,198,5.2,6.32,2935,77.01,93.68,M,CHIRAC,JACQUES,2204,57.83,75.09,M,LE PEN,JEAN-MARIE,731,19.18,24.91
