code_du_departement,nom_departement,code_du_canton,libelle_du_canton,annee,inscrits,abstentions,pourcentage_abstention_inscrit,votants,pourcentage_votant_inscrit,blancs-et-nuls,% BlNuls/Ins,% BlNuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes
29,FINISTERE,41,SCAER,2012,6340,872,13.75,5468,86.25,364,5.74,6.66,5104,80.5,93.34,M,HOLLANDE,François,3279,51.72,64.24,M,SARKOZY,Nicolas,1825,28.79,35.76
29,FINISTERE,42,SIZUN,2012,3352,520,15.51,2832,84.49,137,4.09,4.84,2695,80.4,95.16,M,HOLLANDE,François,1636,48.81,60.71,M,SARKOZY,Nicolas,1059,31.59,39.29
29,FINISTERE,43,TAULE,2012,8660,1133,13.08,7527,86.92,340,3.93,4.52,7187,82.99,95.48,M,HOLLANDE,François,3808,43.97,52.98,M,SARKOZY,Nicolas,3379,39.02,47.02
29,FINISTERE,44,BREST-CAVALE-BLANCHE-BOHARS,2012,14072,2097,14.9,11975,85.1,579,4.11,4.84,11396,80.98,95.16,M,HOLLANDE,François,6984,49.63,61.28,M,SARKOZY,Nicolas,4412,31.35,38.72
29,FINISTERE,45,BREST-BELLEVUE,2012,7983,1972,24.7,6011,75.3,335,4.2,5.57,5676,71.1,94.43,M,HOLLANDE,François,3831,47.99,67.49,M,SARKOZY,Nicolas,1845,23.11,32.51
29,FINISTERE,46,BREST-L'HERMITAGE-GOUESNOU,2012,11644,1872,16.08,9772,83.92,446,3.83,4.56,9326,80.09,95.44,M,HOLLANDE,François,5554,47.7,59.55,M,SARKOZY,Nicolas,3772,32.39,40.45
29,FINISTERE,47,BREST-LAMBEZELLEC,2012,9335,2129,22.81,7206,77.19,391,4.19,5.43,6815,73,94.57,M,HOLLANDE,François,4533,48.56,66.52,M,SARKOZY,Nicolas,2282,24.45,33.48
29,FINISTERE,48,QUIMPER-2,2012,20127,2682,13.33,17445,86.67,905,4.5,5.19,16540,82.18,94.81,M,HOLLANDE,François,10692,53.12,64.64,M,SARKOZY,Nicolas,5848,29.06,35.36
29,FINISTERE,49,GUILVINEC,2012,15844,2312,14.59,13532,85.41,770,4.86,5.69,12762,80.55,94.31,M,HOLLANDE,François,7374,46.54,57.78,M,SARKOZY,Nicolas,5388,34.01,42.22
29,FINISTERE,50,BREST-KERICHEN,2012,9586,2381,24.84,7205,75.16,354,3.69,4.91,6851,71.47,95.09,M,HOLLANDE,François,4636,48.36,67.67,M,SARKOZY,Nicolas,2215,23.11,32.33
29,FINISTERE,51,GUIPAVAS,2012,18773,2546,13.56,16227,86.44,693,3.69,4.27,15534,82.75,95.73,M,HOLLANDE,François,9293,49.5,59.82,M,SARKOZY,Nicolas,6241,33.24,40.18
29,FINISTERE,52,QUIMPER-3,2012,16359,2448,14.96,13911,85.04,683,4.18,4.91,13228,80.86,95.09,M,HOLLANDE,François,8303,50.75,62.77,M,SARKOZY,Nicolas,4925,30.11,37.23
29,FINISTERE,53,BREST-SAINT-MARC,2012,14084,2883,20.47,11201,79.53,564,4,5.04,10637,75.53,94.96,M,HOLLANDE,François,6718,47.7,63.16,M,SARKOZY,Nicolas,3919,27.83,36.84
29,FINISTERE,54,BREST-SAINT-PIERRE,2012,9329,2039,21.86,7290,78.14,424,4.54,5.82,6866,73.6,94.18,M,HOLLANDE,François,4192,44.94,61.05,M,SARKOZY,Nicolas,2674,28.66,38.95
30,GARD,1,AIGUES-MORTES,2012,16808,2599,15.46,14209,84.54,948,5.64,6.67,13261,78.9,93.33,M,HOLLANDE,François,5333,31.73,40.22,M,SARKOZY,Nicolas,7928,47.17,59.78
30,GARD,2,ALÈS-NORD-EST,2012,15505,2822,18.2,12683,81.8,940,6.06,7.41,11743,75.74,92.59,M,HOLLANDE,François,7029,45.33,59.86,M,SARKOZY,Nicolas,4714,30.4,40.14
30,GARD,3,ALÈS-OUEST,2012,18925,3675,19.42,15250,80.58,1015,5.36,6.66,14235,75.22,93.34,M,HOLLANDE,François,8137,43,57.16,M,SARKOZY,Nicolas,6098,32.22,42.84
30,GARD,4,ALZON,2012,1040,149,14.33,891,85.67,55,5.29,6.17,836,80.38,93.83,M,HOLLANDE,François,531,51.06,63.52,M,SARKOZY,Nicolas,305,29.33,36.48
30,GARD,5,ANDUZE,2012,9420,1346,14.29,8074,85.71,541,5.74,6.7,7533,79.97,93.3,M,HOLLANDE,François,3827,40.63,50.8,M,SARKOZY,Nicolas,3706,39.34,49.2
30,GARD,6,ARAMON,2012,11939,1951,16.34,9988,83.66,737,6.17,7.38,9251,77.49,92.62,M,HOLLANDE,François,4184,35.04,45.23,M,SARKOZY,Nicolas,5067,42.44,54.77
30,GARD,7,BAGNOLS-SUR-CEZE,2012,25841,4938,19.11,20903,80.89,1451,5.62,6.94,19452,75.28,93.06,M,HOLLANDE,François,9196,35.59,47.28,M,SARKOZY,Nicolas,10256,39.69,52.72
30,GARD,8,BARJAC,2012,3273,407,12.44,2866,87.56,210,6.42,7.33,2656,81.15,92.67,M,HOLLANDE,François,1425,43.54,53.65,M,SARKOZY,Nicolas,1231,37.61,46.35
30,GARD,9,BEAUCAIRE,2012,20062,3614,18.01,16448,81.99,1242,6.19,7.55,15206,75.8,92.45,M,HOLLANDE,François,6728,33.54,44.25,M,SARKOZY,Nicolas,8478,42.26,55.75
30,GARD,10,BESSÈGES,2012,4363,903,20.7,3460,79.3,249,5.71,7.2,3211,73.6,92.8,M,HOLLANDE,François,1945,44.58,60.57,M,SARKOZY,Nicolas,1266,29.02,39.43
30,GARD,11,GENOLHAC,2012,3391,505,14.89,2886,85.11,224,6.61,7.76,2662,78.5,92.24,M,HOLLANDE,François,1714,50.55,64.39,M,SARKOZY,Nicolas,948,27.96,35.61
30,GARD,12,LA-GRAND-COMBE,2012,7975,1545,19.37,6430,80.63,498,6.24,7.74,5932,74.38,92.26,M,HOLLANDE,François,3866,48.48,65.17,M,SARKOZY,Nicolas,2066,25.91,34.83
30,GARD,13,LASALLE,2012,2636,347,13.16,2289,86.84,135,5.12,5.9,2154,81.71,94.1,M,HOLLANDE,François,1463,55.5,67.92,M,SARKOZY,Nicolas,691,26.21,32.08
30,GARD,14,LÉDIGNAN,2012,5388,778,14.44,4610,85.56,335,6.22,7.27,4275,79.34,92.73,M,HOLLANDE,François,2130,39.53,49.82,M,SARKOZY,Nicolas,2145,39.81,50.18
30,GARD,15,LUSSAN,2012,3638,538,14.79,3100,85.21,217,5.96,7,2883,79.25,93,M,HOLLANDE,François,1549,42.58,53.73,M,SARKOZY,Nicolas,1334,36.67,46.27
30,GARD,16,MARGUERITTES,2012,22952,3982,17.35,18970,82.65,1383,6.03,7.29,17587,76.63,92.71,M,HOLLANDE,François,7176,31.27,40.8,M,SARKOZY,Nicolas,10411,45.36,59.2
30,GARD,17,NIMES-1,2012,21161,3690,17.44,17471,82.56,809,3.82,4.63,16662,78.74,95.37,M,HOLLANDE,François,7553,35.69,45.33,M,SARKOZY,Nicolas,9109,43.05,54.67
30,GARD,18,NIMES-2,2012,18469,3624,19.62,14845,80.38,735,3.98,4.95,14110,76.4,95.05,M,HOLLANDE,François,7248,39.24,51.37,M,SARKOZY,Nicolas,6862,37.15,48.63
30,GARD,19,NIMES-3,2012,14891,3304,22.19,11587,77.81,678,4.55,5.85,10909,73.26,94.15,M,HOLLANDE,François,6153,41.32,56.4,M,SARKOZY,Nicolas,4756,31.94,43.6
30,GARD,20,PONT-SAINT-ESPRIT,2012,14739,2435,16.52,12304,83.48,958,6.5,7.79,11346,76.98,92.21,M,HOLLANDE,François,5371,36.44,47.34,M,SARKOZY,Nicolas,5975,40.54,52.66
30,GARD,21,QUISSAC,2012,4919,708,14.39,4211,85.61,295,6,7.01,3916,79.61,92.99,M,HOLLANDE,François,2182,44.36,55.72,M,SARKOZY,Nicolas,1734,35.25,44.28
30,GARD,22,REMOULINS,2012,7275,995,13.68,6280,86.32,489,6.72,7.79,5791,79.6,92.21,M,HOLLANDE,François,2648,36.4,45.73,M,SARKOZY,Nicolas,3143,43.2,54.27
30,GARD,23,ROQUEMAURE,2012,16894,2571,15.22,14323,84.78,1050,6.22,7.33,13273,78.57,92.67,M,HOLLANDE,François,6284,37.2,47.34,M,SARKOZY,Nicolas,6989,41.37,52.66
30,GARD,24,SAINT-AMBROIX,2012,11226,2028,18.07,9198,81.93,789,7.03,8.58,8409,74.91,91.42,M,HOLLANDE,François,4872,43.4,57.94,M,SARKOZY,Nicolas,3537,31.51,42.06
30,GARD,25,SAINT-ANDRÉ-DE-VALBORGNE,2012,1111,163,14.67,948,85.33,72,6.48,7.59,876,78.85,92.41,M,HOLLANDE,François,581,52.3,66.32,M,SARKOZY,Nicolas,295,26.55,33.68
30,GARD,26,SAINT-CHAPTES,2012,10909,1570,14.39,9339,85.61,685,6.28,7.33,8654,79.33,92.67,M,HOLLANDE,François,4086,37.46,47.22,M,SARKOZY,Nicolas,4568,41.87,52.78
30,GARD,27,SAINT-GILLES,2012,11633,2171,18.66,9462,81.34,597,5.13,6.31,8865,76.21,93.69,M,HOLLANDE,François,3468,29.81,39.12,M,SARKOZY,Nicolas,5397,46.39,60.88
30,GARD,28,SAINT-HIPPOLYTE-DU-FORT,2012,3923,620,15.8,3303,84.2,230,5.86,6.96,3073,78.33,93.04,M,HOLLANDE,François,1748,44.56,56.88,M,SARKOZY,Nicolas,1325,33.78,43.12
30,GARD,29,SAINT-JEAN-DU-GARD,2012,2867,469,16.36,2398,83.64,143,4.99,5.96,2255,78.65,94.04,M,HOLLANDE,François,1387,48.38,61.51,M,SARKOZY,Nicolas,868,30.28,38.49
30,GARD,30,SAINT-MAMERT-DU-GARD,2012,12207,1696,13.89,10511,86.11,698,5.72,6.64,9813,80.39,93.36,M,HOLLANDE,François,4570,37.44,46.57,M,SARKOZY,Nicolas,5243,42.95,53.43
30,GARD,31,SAUVE,2012,2968,447,15.06,2521,84.94,170,5.73,6.74,2351,79.21,93.26,M,HOLLANDE,François,1376,46.36,58.53,M,SARKOZY,Nicolas,975,32.85,41.47
30,GARD,32,SOMMIÈRES,2012,20944,3087,14.74,17857,85.26,1072,5.12,6,16785,80.14,94,M,HOLLANDE,François,8017,38.28,47.76,M,SARKOZY,Nicolas,8768,41.86,52.24
30,GARD,33,SUMÈNE,2012,2473,374,15.12,2099,84.88,141,5.7,6.72,1958,79.18,93.28,M,HOLLANDE,François,1220,49.33,62.31,M,SARKOZY,Nicolas,738,29.84,37.69
30,GARD,34,TRÈVES,2012,1102,166,15.06,936,84.94,68,6.17,7.26,868,78.77,92.74,M,HOLLANDE,François,441,40.02,50.81,M,SARKOZY,Nicolas,427,38.75,49.19
30,GARD,35,UZÈS,2012,15756,2717,17.24,13039,82.76,780,4.95,5.98,12259,77.81,94.02,M,HOLLANDE,François,6058,38.45,49.42,M,SARKOZY,Nicolas,6201,39.36,50.58
30,GARD,36,VALLERAUGUE,2012,1795,269,14.99,1526,85.01,130,7.24,8.52,1396,77.77,91.48,M,HOLLANDE,François,789,43.96,56.52,M,SARKOZY,Nicolas,607,33.82,43.48
30,GARD,37,VAUVERT,2012,15085,2448,16.23,12637,83.77,964,6.39,7.63,11673,77.38,92.37,M,HOLLANDE,François,5305,35.17,45.45,M,SARKOZY,Nicolas,6368,42.21,54.55
30,GARD,38,VÉZÉNOBRES,2012,6877,943,13.71,5934,86.29,458,6.66,7.72,5476,79.63,92.28,M,HOLLANDE,François,2687,39.07,49.07,M,SARKOZY,Nicolas,2789,40.56,50.93
30,GARD,39,LE VIGAN,2012,6878,1136,16.52,5742,83.48,421,6.12,7.33,5321,77.36,92.67,M,HOLLANDE,François,3316,48.21,62.32,M,SARKOZY,Nicolas,2005,29.15,37.68
30,GARD,40,VILLENEUVE-LES-AVIGNON,2012,26828,4106,15.3,22722,84.7,1274,4.75,5.61,21448,79.95,94.39,M,HOLLANDE,François,8626,32.15,40.22,M,SARKOZY,Nicolas,12822,47.79,59.78
30,GARD,41,ALES-SUD-EST,2012,21488,3829,17.82,17659,82.18,1246,5.8,7.06,16413,76.38,92.94,M,HOLLANDE,François,7912,36.82,48.21,M,SARKOZY,Nicolas,8501,39.56,51.79
30,GARD,42,NIMES-4,2012,10306,2157,20.93,8149,79.07,423,4.1,5.19,7726,74.97,94.81,M,HOLLANDE,François,3797,36.84,49.15,M,SARKOZY,Nicolas,3929,38.12,50.85
30,GARD,43,NIMES-5,2012,10090,1978,19.6,8112,80.4,509,5.04,6.27,7603,75.35,93.73,M,HOLLANDE,François,3538,35.06,46.53,M,SARKOZY,Nicolas,4065,40.29,53.47
30,GARD,44,NIMES-6,2012,9367,2505,26.74,6862,73.26,282,3.01,4.11,6580,70.25,95.89,M,HOLLANDE,François,4299,45.9,65.33,M,SARKOZY,Nicolas,2281,24.35,34.67
30,GARD,45,LA VISTRENQUE,2012,17827,2914,16.35,14913,83.65,924,5.18,6.2,13989,78.47,93.8,M,HOLLANDE,François,5533,31.04,39.55,M,SARKOZY,Nicolas,8456,47.43,60.45
30,GARD,46,RHONY-VIDOURLE,2012,17843,2977,16.68,14866,83.32,1059,5.94,7.12,13807,77.38,92.88,M,HOLLANDE,François,6189,34.69,44.83,M,SARKOZY,Nicolas,7618,42.69,55.17
31,HAUTE GARONNE,1,ASPET,2012,4709,665,14.12,4044,85.88,256,5.44,6.33,3788,80.44,93.67,M,HOLLANDE,François,2457,52.18,64.86,M,SARKOZY,Nicolas,1331,28.27,35.14
31,HAUTE GARONNE,2,AURIGNAC,2012,3448,583,16.91,2865,83.09,199,5.77,6.95,2666,77.32,93.05,M,HOLLANDE,François,1734,50.29,65.04,M,SARKOZY,Nicolas,932,27.03,34.96
31,HAUTE GARONNE,3,AUTERIVE,2012,14727,2277,15.46,12450,84.54,824,5.6,6.62,11626,78.94,93.38,M,HOLLANDE,François,6589,44.74,56.67,M,SARKOZY,Nicolas,5037,34.2,43.33
31,HAUTE GARONNE,4,BAGNÈRES-DE-LUCHON,2012,5356,898,16.77,4458,83.23,282,5.27,6.33,4176,77.97,93.67,M,HOLLANDE,François,2312,43.17,55.36,M,SARKOZY,Nicolas,1864,34.8,44.64
31,HAUTE GARONNE,5,BARBAZAN,2012,5562,966,17.37,4596,82.63,285,5.12,6.2,4311,77.51,93.8,M,HOLLANDE,François,2693,48.42,62.47,M,SARKOZY,Nicolas,1618,29.09,37.53
31,HAUTE GARONNE,6,BOULOGNE-SUR-GESSE,2012,4089,551,13.48,3538,86.52,243,5.94,6.87,3295,80.58,93.13,M,HOLLANDE,François,1995,48.79,60.55,M,SARKOZY,Nicolas,1300,31.79,39.45
31,HAUTE GARONNE,7,CADOURS,2012,3808,490,12.87,3318,87.13,262,6.88,7.9,3056,80.25,92.1,M,HOLLANDE,François,1722,45.22,56.35,M,SARKOZY,Nicolas,1334,35.03,43.65
31,HAUTE GARONNE,8,CARAMAN,2012,5509,607,11.02,4902,88.98,294,5.34,6,4608,83.64,94,M,HOLLANDE,François,2732,49.59,59.29,M,SARKOZY,Nicolas,1876,34.05,40.71
31,HAUTE GARONNE,9,CARBONNE,2012,12413,1832,14.76,10581,85.24,669,5.39,6.32,9912,79.85,93.68,M,HOLLANDE,François,5674,45.71,57.24,M,SARKOZY,Nicolas,4238,34.14,42.76
31,HAUTE GARONNE,10,CASTANET-TOLOSAN,2012,30048,3599,11.98,26449,88.02,1386,4.61,5.24,25063,83.41,94.76,M,HOLLANDE,François,14550,48.42,58.05,M,SARKOZY,Nicolas,10513,34.99,41.95
31,HAUTE GARONNE,11,CAZÈRES,2012,9330,1579,16.92,7751,83.08,569,6.1,7.34,7182,76.98,92.66,M,HOLLANDE,François,4291,45.99,59.75,M,SARKOZY,Nicolas,2891,30.99,40.25
31,HAUTE GARONNE,12,CINTEGABELLE,2012,4448,610,13.71,3838,86.29,278,6.25,7.24,3560,80.04,92.76,M,HOLLANDE,François,2073,46.61,58.23,M,SARKOZY,Nicolas,1487,33.43,41.77
31,HAUTE GARONNE,13,LE FOUSSERET,2012,4687,632,13.48,4055,86.52,267,5.7,6.58,3788,80.82,93.42,M,HOLLANDE,François,2246,47.92,59.29,M,SARKOZY,Nicolas,1542,32.9,40.71
31,HAUTE GARONNE,14,FRONTON,2012,30264,4217,13.93,26047,86.07,1663,5.49,6.38,24384,80.57,93.62,M,HOLLANDE,François,13069,43.18,53.6,M,SARKOZY,Nicolas,11315,37.39,46.4
31,HAUTE GARONNE,15,GRENADE,2012,23372,3289,14.07,20083,85.93,1254,5.37,6.24,18829,80.56,93.76,M,HOLLANDE,François,10306,44.1,54.73,M,SARKOZY,Nicolas,8523,36.47,45.27
31,HAUTE GARONNE,16,L'ISLE-EN-DODON,2012,3811,549,14.41,3262,85.59,260,6.82,7.97,3002,78.77,92.03,M,HOLLANDE,François,1784,46.81,59.43,M,SARKOZY,Nicolas,1218,31.96,40.57
31,HAUTE GARONNE,17,LANTA,2012,7329,789,10.77,6540,89.23,360,4.91,5.5,6180,84.32,94.5,M,HOLLANDE,François,3370,45.98,54.53,M,SARKOZY,Nicolas,2810,38.34,45.47
31,HAUTE GARONNE,18,LEGUEVIN,2012,34458,5033,14.61,29425,85.39,1640,4.76,5.57,27785,80.63,94.43,M,HOLLANDE,François,16303,47.31,58.68,M,SARKOZY,Nicolas,11482,33.32,41.32
31,HAUTE GARONNE,19,MONTASTRUC-LA-CONSEILLÈRE,2012,13663,1734,12.69,11929,87.31,693,5.07,5.81,11236,82.24,94.19,M,HOLLANDE,François,5935,43.44,52.82,M,SARKOZY,Nicolas,5301,38.8,47.18
31,HAUTE GARONNE,20,MONTESQUIEU-VOLVESTRE,2012,3470,483,13.92,2987,86.08,202,5.82,6.76,2785,80.26,93.24,M,HOLLANDE,François,1732,49.91,62.19,M,SARKOZY,Nicolas,1053,30.35,37.81
31,HAUTE GARONNE,21,MONTGISCARD,2012,19540,2305,11.8,17235,88.2,957,4.9,5.55,16278,83.31,94.45,M,HOLLANDE,François,9970,51.02,61.25,M,SARKOZY,Nicolas,6308,32.28,38.75
31,HAUTE GARONNE,22,MONTREJEAU,2012,6572,1174,17.86,5398,82.14,427,6.5,7.91,4971,75.64,92.09,M,HOLLANDE,François,3058,46.53,61.52,M,SARKOZY,Nicolas,1913,29.11,38.48
31,HAUTE GARONNE,23,MURET,2012,35594,5736,16.12,29858,83.88,1957,5.5,6.55,27901,78.39,93.45,M,HOLLANDE,François,15403,43.27,55.21,M,SARKOZY,Nicolas,12498,35.11,44.79
31,HAUTE GARONNE,24,NAILLOUX,2012,5525,760,13.76,4765,86.24,290,5.25,6.09,4475,81,93.91,M,HOLLANDE,François,2666,48.25,59.58,M,SARKOZY,Nicolas,1809,32.74,40.42
31,HAUTE GARONNE,25,REVEL,2012,10291,1544,15,8747,85,582,5.66,6.65,8165,79.34,93.35,M,HOLLANDE,François,4483,43.56,54.91,M,SARKOZY,Nicolas,3682,35.78,45.09
31,HAUTE GARONNE,26,RIEUMES,2012,7159,1048,14.64,6111,85.36,455,6.36,7.45,5656,79.01,92.55,M,HOLLANDE,François,3154,44.06,55.76,M,SARKOZY,Nicolas,2502,34.95,44.24
31,HAUTE GARONNE,27,RIEUX,2012,4042,613,15.17,3429,84.83,237,5.86,6.91,3192,78.97,93.09,M,HOLLANDE,François,1917,47.43,60.06,M,SARKOZY,Nicolas,1275,31.54,39.94
31,HAUTE GARONNE,28,SAINT-BEAT,2012,3548,599,16.88,2949,83.12,181,5.1,6.14,2768,78.02,93.86,M,HOLLANDE,François,1751,49.35,63.26,M,SARKOZY,Nicolas,1017,28.66,36.74
31,HAUTE GARONNE,29,SAINT-GAUDENS,2012,16478,3097,18.79,13381,81.21,897,5.44,6.7,12484,75.76,93.3,M,HOLLANDE,François,7061,42.85,56.56,M,SARKOZY,Nicolas,5423,32.91,43.44
31,HAUTE GARONNE,30,SAINT-LYS,2012,21610,3174,14.69,18436,85.31,1229,5.69,6.67,17207,79.63,93.33,M,HOLLANDE,François,9952,46.05,57.84,M,SARKOZY,Nicolas,7255,33.57,42.16
31,HAUTE GARONNE,31,SAINT-MARTORY,2012,3033,448,14.77,2585,85.23,210,6.92,8.12,2375,78.31,91.88,M,HOLLANDE,François,1513,49.88,63.71,M,SARKOZY,Nicolas,862,28.42,36.29
31,HAUTE GARONNE,32,SALIES-DU-SALAT,2012,7146,1267,17.73,5879,82.27,459,6.42,7.81,5420,75.85,92.19,M,HOLLANDE,François,3352,46.91,61.85,M,SARKOZY,Nicolas,2068,28.94,38.15
31,HAUTE GARONNE,33,TOULOUSE-1,2012,17309,3800,21.95,13509,78.05,483,2.79,3.58,13026,75.26,96.42,M,HOLLANDE,François,7404,42.78,56.84,M,SARKOZY,Nicolas,5622,32.48,43.16
31,HAUTE GARONNE,34,TOULOUSE-2,2012,16272,3506,21.55,12766,78.45,435,2.67,3.41,12331,75.78,96.59,M,HOLLANDE,François,6751,41.49,54.75,M,SARKOZY,Nicolas,5580,34.29,45.25
31,HAUTE GARONNE,35,TOULOUSE-3,2012,24541,5502,22.42,19039,77.58,821,3.35,4.31,18218,74.23,95.69,M,HOLLANDE,François,12385,50.47,67.98,M,SARKOZY,Nicolas,5833,23.77,32.02
31,HAUTE GARONNE,36,TOULOUSE-4,2012,20786,4590,22.08,16196,77.92,684,3.29,4.22,15512,74.63,95.78,M,HOLLANDE,François,9974,47.98,64.3,M,SARKOZY,Nicolas,5538,26.64,35.7
31,HAUTE GARONNE,37,VERFEIL,2012,5501,631,11.47,4870,88.53,317,5.76,6.51,4553,82.77,93.49,M,HOLLANDE,François,2417,43.94,53.09,M,SARKOZY,Nicolas,2136,38.83,46.91
31,HAUTE GARONNE,38,VILLEFRANCHE-DE-LAURAGAIS,2012,10075,1245,12.36,8830,87.64,532,5.28,6.02,8298,82.36,93.98,M,HOLLANDE,François,5074,50.36,61.15,M,SARKOZY,Nicolas,3224,32,38.85
31,HAUTE GARONNE,39,VILLEMUR-SUR-TARN,2012,7205,1208,16.77,5997,83.23,425,5.9,7.09,5572,77.34,92.91,M,HOLLANDE,François,2951,40.96,52.96,M,SARKOZY,Nicolas,2621,36.38,47.04
31,HAUTE GARONNE,40,TOULOUSE-5,2012,15243,3577,23.47,11666,76.53,368,2.41,3.15,11298,74.12,96.85,M,HOLLANDE,François,6965,45.69,61.65,M,SARKOZY,Nicolas,4333,28.43,38.35
31,HAUTE GARONNE,41,TOULOUSE-6,2012,13171,3148,23.9,10023,76.1,415,3.15,4.14,9608,72.95,95.86,M,HOLLANDE,François,6349,48.2,66.08,M,SARKOZY,Nicolas,3259,24.74,33.92
31,HAUTE GARONNE,42,TOULOUSE-7,2012,18811,4488,23.86,14323,76.14,666,3.54,4.65,13657,72.6,95.35,M,HOLLANDE,François,8714,46.32,63.81,M,SARKOZY,Nicolas,4943,26.28,36.19
31,HAUTE GARONNE,43,TOULOUSE-8,2012,37846,5592,14.78,32254,85.22,1453,3.84,4.5,30801,81.39,95.5,M,HOLLANDE,François,15883,41.97,51.57,M,SARKOZY,Nicolas,14918,39.42,48.43
31,HAUTE GARONNE,44,TOULOUSE-9,2012,29321,5834,19.9,23487,80.1,1085,3.7,4.62,22402,76.4,95.38,M,HOLLANDE,François,13219,45.08,59.01,M,SARKOZY,Nicolas,9183,31.32,40.99
31,HAUTE GARONNE,45,TOULOUSE-10,2012,18182,4450,24.47,13732,75.53,573,3.15,4.17,13159,72.37,95.83,M,HOLLANDE,François,8948,49.21,68,M,SARKOZY,Nicolas,4211,23.16,32
31,HAUTE GARONNE,46,TOULOUSE-11,2012,16190,4381,27.06,11809,72.94,537,3.32,4.55,11272,69.62,95.45,M,HOLLANDE,François,7684,47.46,68.17,M,SARKOZY,Nicolas,3588,22.16,31.83
31,HAUTE GARONNE,47,TOULOUSE-12,2012,24268,5913,24.37,18355,75.63,849,3.5,4.63,17506,72.14,95.37,M,HOLLANDE,François,11576,47.7,66.13,M,SARKOZY,Nicolas,5930,24.44,33.87
31,HAUTE GARONNE,48,TOULOUSE-13,2012,29999,5696,18.99,24303,81.01,1375,4.58,5.66,22928,76.43,94.34,M,HOLLANDE,François,14531,48.44,63.38,M,SARKOZY,Nicolas,8397,27.99,36.62
31,HAUTE GARONNE,49,TOULOUSE-14,2012,38147,6772,17.75,31375,82.25,1798,4.71,5.73,29577,77.53,94.27,M,HOLLANDE,François,16955,44.45,57.32,M,SARKOZY,Nicolas,12622,33.09,42.68
31,HAUTE GARONNE,50,TOULOUSE-15,2012,45790,7803,17.04,37987,82.96,2010,4.39,5.29,35977,78.57,94.71,M,HOLLANDE,François,20495,44.76,56.97,M,SARKOZY,Nicolas,15482,33.81,43.03
31,HAUTE GARONNE,51,BLAGNAC,2012,25500,3950,15.49,21550,84.51,1185,4.65,5.5,20365,79.86,94.5,M,HOLLANDE,François,12103,47.46,59.43,M,SARKOZY,Nicolas,8262,32.4,40.57
31,HAUTE GARONNE,52,PORTET-SUR-GARONNE,2012,29137,4240,14.55,24897,85.45,1502,5.15,6.03,23395,80.29,93.97,M,HOLLANDE,François,13599,46.67,58.13,M,SARKOZY,Nicolas,9796,33.62,41.87
31,HAUTE GARONNE,53,TOURNEFEUILLE,2012,37111,5654,15.24,31457,84.76,1575,4.24,5.01,29882,80.52,94.99,M,HOLLANDE,François,16976,45.74,56.81,M,SARKOZY,Nicolas,12906,34.78,43.19
32,GERS,1,AIGNAN,2012,2199,273,12.41,1926,87.59,140,6.37,7.27,1786,81.22,92.73,M,HOLLANDE,François,1010,45.93,56.55,M,SARKOZY,Nicolas,776,35.29,43.45
32,GERS,2,AUCH-NORD-EST,2012,5480,823,15.02,4657,84.98,280,5.11,6.01,4377,79.87,93.99,M,HOLLANDE,François,2668,48.69,60.95,M,SARKOZY,Nicolas,1709,31.19,39.05
32,GERS,3,AUCH-SUD-EST-SEISSAN,2012,7377,1133,15.36,6244,84.64,340,4.61,5.45,5904,80.03,94.55,M,HOLLANDE,François,3627,49.17,61.43,M,SARKOZY,Nicolas,2277,30.87,38.57
32,GERS,4,CAZAUBON,2012,3745,558,14.9,3187,85.1,234,6.25,7.34,2953,78.85,92.66,M,HOLLANDE,François,1597,42.64,54.08,M,SARKOZY,Nicolas,1356,36.21,45.92
32,GERS,5,COLOGNE,2012,2701,342,12.66,2359,87.34,182,6.74,7.72,2177,80.6,92.28,M,HOLLANDE,François,1224,45.32,56.22,M,SARKOZY,Nicolas,953,35.28,43.78
32,GERS,6,CONDOM,2012,7733,1096,14.17,6637,85.83,434,5.61,6.54,6203,80.21,93.46,M,HOLLANDE,François,3216,41.59,51.85,M,SARKOZY,Nicolas,2987,38.63,48.15
32,GERS,7,EAUZE,2012,4738,716,15.11,4022,84.89,241,5.09,5.99,3781,79.8,94.01,M,HOLLANDE,François,1852,39.09,48.98,M,SARKOZY,Nicolas,1929,40.71,51.02
32,GERS,8,FLEURANCE,2012,8139,1247,15.32,6892,84.68,426,5.23,6.18,6466,79.44,93.82,M,HOLLANDE,François,3642,44.75,56.33,M,SARKOZY,Nicolas,2824,34.7,43.67
32,GERS,9,GIMONT,2012,5607,845,15.07,4762,84.93,313,5.58,6.57,4449,79.35,93.43,M,HOLLANDE,François,2412,43.02,54.21,M,SARKOZY,Nicolas,2037,36.33,45.79
32,GERS,10,L'ISLE-JOURDAIN,2012,10136,1525,15.05,8611,84.95,600,5.92,6.97,8011,79.04,93.03,M,HOLLANDE,François,4407,43.48,55.01,M,SARKOZY,Nicolas,3604,35.56,44.99
32,GERS,11,JEGUN,2012,2914,305,10.47,2609,89.53,165,5.66,6.32,2444,83.87,93.68,M,HOLLANDE,François,1447,49.66,59.21,M,SARKOZY,Nicolas,997,34.21,40.79
